,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
21334,21334,2024-09-17 12:00:00,9626.0,0.0101924143664334,98.11218069128827,2178.318084993101,0.1110628048350969,2095.141789696275,0.104461669921875,7.351778158075503e-06,787.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.4,11.3,787.8,100.0,6.2,2024-09-17,0.104461669921875
21335,21335,2024-09-17 12:30:00,9682.0,0.0101628955205949,98.39715443040006,2221.9121846365256,0.0983466613715538,2134.913298362372,0.094268798828125,7.546397728630152e-06,787.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.4,11.3,787.8,100.0,6.6,2024-09-17,0.094268798828125
21336,21336,2024-09-17 13:00:00,9488.0,0.0102662695294147,97.40636529508735,2174.119512872001,0.1123533459278166,2088.9919468256803,0.106109619140625,7.546397728630152e-06,787.6,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.1,11.3,787.6,100.0,6.6,2024-09-17,0.106109619140625
21337,21337,2024-09-17 13:30:00,9754.0,0.0101253168957362,98.76234100101112,2245.5331562616184,0.0919387855747441,2150.7895385484994,0.090423583984375,8.157522657079196e-06,787.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.1,11.3,787.8,100.0,7.8,2024-09-17,0.090423583984375
21338,21338,2024-09-17 14:00:00,9712.0,0.0101471869808524,98.54947995803936,2235.2087172405727,0.094700391378264,2138.543726186929,0.093353271484375,8.370614100610896e-06,787.5,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.1,11.3,787.5,100.0,8.2,2024-09-17,0.093353271484375
21339,21339,2024-09-17 14:30:00,9488.0,0.0102662695294147,97.40636529508735,2184.4709070205804,0.1091933423964889,2087.649566595005,0.106475830078125,8.58854768706799e-06,787.4,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.4,11.0,787.4,100.0,8.6,2024-09-17,0.106475830078125
21340,21340,2024-09-17 15:00:00,9536.0,0.010240399006488,97.65244492586962,2176.5219607720887,0.1116134026534989,2075.225461290532,0.109954833984375,9.039312289199504e-06,787.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.4,11.0,787.2,100.0,9.4,2024-09-17,0.109954833984375
21341,21341,2024-09-17 15:30:00,9732.0,0.0101367549980587,98.6508996411082,2216.722209995738,0.0997981364718484,2111.0220796642584,0.100311279296875,9.2723322972758e-06,787.0,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.7,11.0,787.0,100.0,9.8,2024-09-17,0.100311279296875
21342,21342,2024-09-17 16:00:00,9712.0,0.0101471869808524,98.54947995803936,2203.09175680842,0.1036883092072353,2094.0500210304904,0.104766845703125,9.642995071824012e-06,786.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.7,11.3,786.2,96.4,11.0,2024-09-17,0.104766845703125
21343,21343,2024-09-17 16:30:00,9666.0,0.0101713032949558,98.31581764904364,2184.4198931993283,0.1092087371728799,2076.311371984192,0.109649658203125,9.642145581560675e-06,785.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.0,11.3,785.7,94.0,11.4,2024-09-17,0.109649658203125
21344,21344,2024-09-17 17:00:00,9392.0,0.0103186042926624,96.91233151668574,2140.377467965192,0.1231849605606292,2032.336910209128,0.122650146484375,9.844583639190295e-06,786.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,11.3,786.1,93.6,11.8,2024-09-17,0.122650146484375
21345,21345,2024-09-17 17:30:00,9852.0,0.0100748316635627,99.25724154942048,2241.793852021988,0.0929320987218596,2125.4743832025915,0.096588134765625,1.0134510462321225e-05,785.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,11.3,785.7,98.8,11.4,2024-09-17,0.096588134765625
21346,21346,2024-09-17 18:00:00,9818.0,0.0100922612942881,99.0858213873206,2222.891252723286,0.098074647690249,2102.876875197099,0.102386474609375,1.0568799813821084e-05,785.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,11.3,785.2,95.6,12.6,2024-09-17,0.102386474609375
21347,21347,2024-09-17 18:30:00,9384.0,0.0103230017376916,96.87104830649868,2125.1696795898656,0.1283513281398959,2026.1325235520453,0.124664306640625,9.051833415578034e-06,786.5,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.0,11.3,786.5,92.8,10.6,2024-09-17,0.124664306640625
21348,21348,2024-09-17 19:00:00,9234.0,0.0104065090175743,96.0937042682818,2097.5879583438405,0.1382148514171557,1998.2477408239847,0.133819580078125,9.206234143002282e-06,786.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.0,11.6,786.8,96.8,10.2,2024-09-17,0.133819580078125
21349,21349,2024-09-17 19:30:00,9136.0,0.0104621743829671,95.58242516278816,2065.9205611402767,0.15039883081791,1969.6219037098508,0.144012451171875,9.054064983613812e-06,786.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,11.6,786.3,95.2,10.2,2024-09-17,0.144012451171875
21350,21350,2024-09-17 20:00:00,8922.0,0.0105869019412969,94.45633912025174,2034.603732683193,0.163460539491409,1943.518639701353,0.154022216796875,8.678903030250148e-06,787.1,0.06,0.046,0.0534821177897332,0.0063818409935355,0.0036903905964367,11.6,11.6,787.1,93.6,9.8,2024-09-17,0.154022216796875
21351,21351,2024-09-17 20:30:00,9244.0,0.0104008787033508,96.14572273377532,2090.614026348543,0.1408157999319845,1997.07566104398,0.134246826171875,8.673642085142645e-06,786.0,0.062,0.048,0.0554821177897332,0.0039304085277294,0.0022728148014938,11.6,11.6,786.0,91.2,10.2,2024-09-17,0.134246826171875
21352,21352,2024-09-17 21:00:00,9196.0,0.0104279879032073,95.89577675789482,2071.9060966491643,0.1480207319384971,1974.5628234788624,0.142181396484375,9.129378844890148e-06,785.3,0.072,0.048,0.0608264876395426,0.0026202723518196,0.0015152098676625,11.6,11.6,785.3,86.8,11.8,2024-09-17,0.142181396484375
21353,21353,2024-09-17 21:30:00,9240.0,0.0104031297322059,96.12491872558331,2081.5706428589824,0.1442563882141928,1981.4866264446007,0.139678955078125,9.353622106968296e-06,784.9,0.076,0.048,0.0629642355794665,0.0052405447036392,0.0030304197353251,12.0,11.6,784.9,74.8,14.6,2024-09-17,0.139678955078125
21354,21354,2024-09-17 22:00:00,9322.0,0.01035727364497,96.55050491841044,2086.031583245988,0.1425494962910763,1996.0673849535108,0.134552001953125,8.346430008532548e-06,784.7,0.08,0.048,0.0651019835193902,0.0078608170554588,0.0045456296029876,12.3,11.6,784.7,68.4,14.2,2024-09-17,0.134552001953125
21355,21355,2024-09-17 22:30:00,9426.0,0.0102999776490727,97.08758932015976,2084.2387163118688,0.1432332113873713,2007.7414026039903,0.130645751953125,7.055773809709471e-06,784.0,0.082,0.048,0.0661708574893521,0.0091709532313687,0.0053032345368189,12.3,11.6,784.0,51.2,16.2,2024-09-17,0.130645751953125
21356,21356,2024-09-17 23:00:00,9388.0,0.0103208023125601,96.8916921103146,2054.267988377504,0.1551346584098051,1991.766290958247,0.136077880859375,5.811117731792247e-06,784.4,0.084,0.048,0.067239731459314,0.0104810894072785,0.0060608394706502,12.6,11.6,784.4,43.2,15.8,2024-09-17,0.136077880859375
21357,21357,2024-09-17 23:30:00,9738.0,0.0101336316718413,98.68130522039117,2121.435996386925,0.1296484582422185,2069.131735085927,0.111663818359375,4.681178172832643e-06,784.6,0.084,0.05,0.0681708574893521,0.0116223856971747,0.0067208103317619,12.6,12.0,784.6,34.8,15.8,2024-09-17,0.111663818359375
21502,21502,2024-09-21 00:00:00,10102.0,0.0099493868630535,100.5087060905671,2197.018804132888,0.1054589997398005,2154.5589417726383,0.089569091796875,3.64944180531502e-06,786.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,13.5,12.3,786.5,20.4,20.6,2024-09-21,0.089569091796875
21503,21503,2024-09-21 00:30:00,10152.0,0.0099248555695902,100.75713374248,2218.63636558727,0.0992609278623555,2174.7698019235163,0.084930419921875,3.735309230579265e-06,786.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,13.2,12.3,786.5,22.4,19.4,2024-09-21,0.084930419921875
21504,21504,2024-09-21 01:00:00,10022.0,0.0099890181167889,100.10993956645864,2199.8221481586124,0.1046387070539223,2151.769239784455,0.090179443359375,4.135520933855614e-06,786.8,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,12.9,12.3,786.8,24.8,19.4,2024-09-21,0.090179443359375
21505,21505,2024-09-21 01:30:00,9826.0,0.0100881520672064,99.12618221237013,2175.903122448298,0.1118036204570009,2116.0416178472456,0.098968505859375,5.238774002133065e-06,787.2,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,12.6,12.0,787.2,44.0,13.8,2024-09-21,0.098968505859375
21506,21506,2024-09-21 02:00:00,9998.0,0.010001000150025,99.98999949995,2221.895205056252,0.098351383810451,2153.879157773484,0.089691162109375,5.847850965160049e-06,787.6,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,12.3,12.0,787.6,55.6,11.8,2024-09-21,0.089691162109375
21507,21507,2024-09-21 02:30:00,9764.0,0.0101201305424298,98.812954616285,2169.807079473555,0.1136916378772727,2109.8040464293817,0.100616455078125,5.2666847448526535e-06,788.0,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,12.0,12.0,788.0,56.8,9.8,2024-09-21,0.100616455078125
21508,21508,2024-09-21 03:00:00,9704.0,0.0101513688013394,98.508882848198,2172.9518907358306,0.1127144144879624,2110.29522752354,0.100494384765625,5.498323470915568e-06,788.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,11.6,12.0,788.5,62.4,9.0,2024-09-21,0.100494384765625
21509,21509,2024-09-21 03:30:00,9962.0,0.0100190543220471,99.80981915623332,2249.934462711896,0.0907794825487917,2184.373392006544,0.082794189453125,5.558087762805636e-06,788.9,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,11.3,11.6,788.9,66.4,8.2,2024-09-21,0.082794189453125
21510,21510,2024-09-21 04:00:00,9696.0,0.0101555557962798,98.46826900072936,2193.40243092639,0.1065246742416949,2129.246889893529,0.095672607421875,5.579745497442171e-06,789.1,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,11.0,11.6,789.1,68.4,7.8,2024-09-21,0.095672607421875
21511,21511,2024-09-21 04:30:00,9744.0,0.0101305112309138,98.71170143402452,2206.8264474477955,0.1026109729795224,2143.007862525896,0.092315673828125,5.514798463263036e-06,789.3,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,10.7,11.6,789.3,71.2,7.0,2024-09-21,0.092315673828125
21512,21512,2024-09-21 05:00:00,10016.0,0.0099920095872178,100.07996802557444,2256.990187387361,0.0889429160373518,2192.656772953242,0.080963134765625,5.433406364613709e-06,789.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,10.4,11.3,789.5,72.0,6.6,2024-09-21,0.080963134765625
21513,21513,2024-09-21 05:30:00,9704.0,0.0101513688013394,98.508882848198,2185.7518119887945,0.1088073669522232,2124.3551642110883,0.096893310546875,5.352094499078967e-06,789.5,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,10.1,11.3,789.5,72.8,6.2,2024-09-21,0.096893310546875
21514,21514,2024-09-21 06:00:00,9942.0,0.0100291267628355,99.70957827611149,2221.71000960904,0.0984029023382247,2159.2442790862897,0.088470458984375,5.3573039357448045e-06,789.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,10.1,11.3,789.5,76.8,5.4,2024-09-21,0.088470458984375
21515,21515,2024-09-21 06:30:00,9672.0,0.010168147934776,98.34632682515398,2176.5358747307896,0.1116091288330127,2115.758476965956,0.099090576171875,5.3196401114244255e-06,789.4,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,9.8,11.0,789.4,80.4,4.6,2024-09-21,0.099090576171875
21516,21516,2024-09-21 07:00:00,10108.0,0.0099464335002428,100.53854982045443,2275.3115027955664,0.0842962021063557,2212.7969909156723,0.076690673828125,5.231732285775225e-06,789.5,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,9.5,11.0,789.5,81.2,4.2,2024-09-21,0.076690673828125
21517,21517,2024-09-21 07:30:00,9900.0,0.0100503781525921,99.498743710662,2230.318745998656,0.0960294272992188,2168.8927185835823,0.086212158203125,5.2446993641434295e-06,789.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,9.5,10.7,789.6,83.6,3.8,2024-09-21,0.086212158203125
21518,21518,2024-09-21 08:00:00,9820.0,0.0100912335167718,99.09591313469996,2207.1660869207963,0.102513431033779,2147.585352648943,0.091217041015625,5.137616205099013e-06,789.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,9.1,10.7,789.6,86.4,3.0,2024-09-21,0.091217041015625
21519,21519,2024-09-21 08:30:00,9986.0,0.0100070073585855,99.92997548283498,2242.0481618141457,0.0928642975373994,2183.888730300646,0.082916259765625,4.9316913200105e-06,789.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.8,10.7,789.6,85.2,2.6,2024-09-21,0.082916259765625
21520,21520,2024-09-21 09:00:00,10064.0,0.0099681527853612,100.31948963187564,2269.5366338041304,0.0857421763610159,2210.3580558023286,0.077239990234375,4.958018406787732e-06,789.7,0.082,0.05,0.0671019835193902,0.0103122495212649,0.0059632053979306,8.8,10.4,789.7,88.0,2.2,2024-09-21,0.077239990234375
21521,21521,2024-09-21 09:30:00,9964.0,0.0100180487462607,99.81983770774224,2244.2493603633066,0.0922789415055973,2186.750247171377,0.082244873046875,4.869318724534182e-06,789.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.5,10.4,789.6,88.8,1.8,2024-09-21,0.082244873046875
21522,21522,2024-09-21 10:00:00,9838.0,0.0100819976271416,99.18669265581951,2214.844384199976,0.1003272986582975,2159.097644688078,0.088470458984375,4.781381845040449e-06,789.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.5,10.4,789.6,89.6,1.4,2024-09-21,0.088470458984375
21523,21523,2024-09-21 10:30:00,9692.0,0.0101576512375063,98.44795579391176,2183.330840841869,0.1095378048247522,2128.655631641114,0.095794677734375,4.756541448216564e-06,789.7,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.2,10.1,789.7,91.6,1.0,2024-09-21,0.095794677734375
21524,21524,2024-09-21 11:00:00,9934.0,0.0100331642536444,99.66945369570358,2229.994437340316,0.0961180569620815,2174.1506732632747,0.085052490234375,4.756541448216564e-06,789.7,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.2,10.1,789.7,91.6,1.0,2024-09-21,0.085052490234375
21525,21525,2024-09-21 11:30:00,9820.0,0.0100912335167718,99.09591313469996,2205.5086788202484,0.102990107917849,2150.8172336837824,0.090423583984375,4.708928883880634e-06,789.8,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.9,10.1,789.8,93.2,0.6,2024-09-21,0.090423583984375
21526,21526,2024-09-21 12:00:00,9870.0,0.0100656406946462,99.34787365615834,2211.6431471992555,0.1012343370000132,2156.3405928559,0.089141845703125,4.74934887430021e-06,789.7,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.9,9.8,789.7,94.0,0.6,2024-09-21,0.089141845703125
21527,21527,2024-09-21 12:30:00,9626.0,0.0101924143664334,98.11218069128827,2167.360624185462,0.1144566711707058,2114.160040257673,0.099456787109375,4.659987796111662e-06,789.7,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.6,9.8,789.7,94.8,0.2,2024-09-21,0.099456787109375
21528,21528,2024-09-21 13:00:00,9680.0,0.0101639453522717,98.38699100999077,2183.203243311954,0.1095764118792756,2130.821016128727,0.095245361328125,4.5524294945063e-06,790.0,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.6,9.8,790.0,95.2,-0.2,2024-09-21,0.095245361328125
21529,21529,2024-09-21 13:30:00,9738.0,0.0101336316718413,98.68130522039117,2196.5600766218927,0.1055937094368357,2141.9772173421325,0.092559814453125,4.718974983404215e-06,789.9,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.5,789.9,96.0,0.2,2024-09-21,0.092559814453125
21530,21530,2024-09-21 14:00:00,9522.0,0.0102479243650224,97.58073580374356,2149.6759309755216,0.120115642969477,2096.0410863200145,0.104217529296875,4.7386373791684e-06,790.0,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.5,790.0,96.4,0.2,2024-09-21,0.104217529296875
21531,21531,2024-09-21 14:30:00,9854.0,0.0100738092013219,99.26731586982696,2222.828577568188,0.098092043659315,2165.8635763837806,0.086944580078125,4.87060884555894e-06,789.8,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.5,789.8,96.4,0.6,2024-09-21,0.086944580078125
21532,21532,2024-09-21 15:00:00,9578.0,0.0102179220126618,97.86725703727473,2162.203163683275,0.1160834481060321,2105.984352193665,0.101593017578125,4.943479758408482e-06,789.5,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.5,789.5,95.2,1.0,2024-09-21,0.101593017578125
21533,21533,2024-09-21 15:30:00,10060.0,0.0099701343285247,100.29955134495869,2261.603220845393,0.0877565178023873,2201.46382389418,0.079071044921875,5.058872755690117e-06,789.1,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.1,789.1,94.8,1.4,2024-09-21,0.079071044921875
21534,21534,2024-09-21 16:00:00,9940.0,0.0100301356785629,99.69954864491612,2235.1334736506897,0.0947207380426293,2167.04171199756,0.086639404296875,5.818801466307221e-06,788.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.3,9.1,788.6,73.2,7.4,2024-09-21,0.086639404296875
21535,21535,2024-09-21 16:30:00,9962.0,0.0100190543220471,99.80981915623332,2215.437888246157,0.100159821206593,2160.437283316857,0.088165283203125,4.714460950929535e-06,787.9,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,7.6,9.1,787.9,41.6,13.0,2024-09-21,0.088165283203125
21536,21536,2024-09-21 17:00:00,10162.0,0.0099199710495987,100.80674580602232,2249.343008978996,0.090934655740274,2195.267129994725,0.080413818359375,4.561655174866043e-06,787.5,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.2,9.1,787.5,30.8,17.4,2024-09-21,0.080413818359375
21537,21537,2024-09-21 17:30:00,9990.0,0.0100050037531277,99.9499874937461,2204.4714496950232,0.1032892933511114,2150.012507209254,0.090606689453125,4.6906654335266615e-06,787.0,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,8.8,9.1,787.0,28.8,19.0,2024-09-21,0.090606689453125
21538,21538,2024-09-21 18:00:00,10008.0,0.0099960023984011,100.0399920031984,2204.983975617192,0.1031413725525612,2148.218307603713,0.091033935546875,4.89343224849564e-06,786.3,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,9.5,9.5,786.3,28.0,20.2,2024-09-21,0.091033935546875
21539,21539,2024-09-21 18:30:00,10250.0,0.0098772959664958,101.24228365658294,2243.5851148586344,0.0924552984260382,2188.6142455733466,0.081878662109375,4.6512493597152215e-06,785.6,0.08,0.05,0.0660331095494283,0.0090021133453551,0.0052056004640993,10.1,9.5,785.6,26.0,20.6,2024-09-21,0.081878662109375
21540,21540,2024-09-21 19:00:00,10138.0,0.0099317060352273,100.687635785135,2211.3021621340235,0.1013313212117547,2153.3364048817034,0.089813232421875,4.985008132883993e-06,784.9,0.078,0.05,0.0649642355794665,0.0076919771694453,0.004447995530268,11.3,9.8,784.9,29.2,19.8,2024-09-21,0.089813232421875
21541,21541,2024-09-21 19:30:00,10168.0,0.0099170437969752,100.83650132764424,2236.883051982174,0.0942484658238122,2171.10533160876,0.085723876953125,5.6105335614389934e-06,785.6,0.078,0.05,0.0649642355794665,0.0076919771694453,0.004447995530268,11.6,10.1,785.6,38.8,17.0,2024-09-21,0.085723876953125
